hardware,depth_ratio,cx_ratio,init,circuit
rochester,3.5641025641025643,7.2926829268292686,sabre,53Q_depth_Rochester_small_None_5_1.5_no.7
rochester,7.925925925925926,12.232558139534884,identity,53Q_gate_Rochester_large_1_0_1.5_no.0
tokyo,1.5833333333333333,1.8516129032258064,sa,20Q_gate_Tokyo_large_2_4_1.5_no.8
tokyo,2.0952380952380953,2.953488372093023,random,20Q_depth_Tokyo_large_None_1_2.55_no.3
rochester,5.4,6.497005988023952,sa,53Q_gate_Rochester_large_2_5_1.5_no.5
rochester,3.1323529411764706,4.905172413793103,sabre,53Q_gate_Rochester_small_1_10_1.5_no.6
sycamore,4.411764705882353,4.115606936416185,sabre,53Q_gate_Sycamore_small_1_25_1.5_no.4
sycamore,3.2748091603053435,4.864406779661017,sabre,53Q_depth_Sycamore_large_None_5_2.55_no.4
rochester,5.698924731182796,6.085836909871245,identity,53Q_gate_Rochester_large_2_25_1.5_no.5
sycamore,5.327102803738318,5.340136054421769,random,53Q_gate_Sycamore_large_2_20_1.5_no.0
rochester,2.870748299319728,6.2105263157894735,sabre,53Q_depth_Rochester_small_None_5_2.55_no.6
rochester,6.05,13.137931034482758,random,53Q_gate_Rochester_small_2_3_1.5_no.3
rochester,5.133333333333334,14.32857142857143,identity,53Q_gate_Rochester_large_2_0_1.5_no.6
sycamore,2.7507246376811594,5.5268542199488495,random,53Q_depth_Sycamore_small_None_10_1.5_no.4
rochester,7.423076923076923,10.189655172413794,identity,53Q_depth_Rochester_small_None_3_1.5_no.4
rochester,5.22,10.66,identity,53Q_depth_Rochester_large_None_4_2.55_no.2
rochester,6.3125,8.626623376623376,identity,53Q_depth_Rochester_large_None_5_2.55_no.5
sycamore,3.013333333333333,3.905263157894737,sa,53Q_gate_Sycamore_small_1_10_1.5_no.6
rochester,5.097222222222222,5.3526011560693645,sa,53Q_gate_Rochester_small_2_25_1.5_no.5
sycamore,4.533333333333333,6.956834532374101,identity,53Q_gate_Sycamore_large_2_2_1.5_no.3
tokyo,2.608695652173913,2.903225806451613,random,20Q_gate_Tokyo_large_1_2_1.5_no.0
sycamore,4.206521739130435,6.139130434782609,random,53Q_gate_Sycamore_small_1_10_1.5_no.2
tokyo,1.747787610619469,2.9444444444444446,random,20Q_depth_Tokyo_large_None_5_2.55_no.1
tokyo,1.44,2.6551724137931036,sabre,20Q_depth_Tokyo_large_None_2_2.55_no.6
tokyo,1.9401197604790419,2.5614754098360657,sa,20Q_depth_Tokyo_large_None_5_1.5_no.2
tokyo,1.3829787234042554,2.066666666666667,sa,20Q_gate_Tokyo_large_2_0_1.5_no.9
sycamore,6.209302325581396,7.113924050632911,random,53Q_gate_Sycamore_small_2_4_1.5_no.5
tokyo,2.3444976076555024,2.8985074626865672,random,20Q_gate_Tokyo_large_2_25_1.5_no.3
rochester,4.254901960784314,4.75,sabre,53Q_gate_Rochester_small_1_4_1.5_no.5
rochester,4.825,5.833333333333333,sabre,53Q_gate_Rochester_large_2_2_1.5_no.3
sycamore,6.1395348837209305,6.51123595505618,identity,53Q_gate_Sycamore_small_2_3_1.5_no.0
sycamore,4.868995633187773,5.550758459743291,identity,53Q_depth_Sycamore_large_None_10_1.5_no.1
rochester,5.802469135802469,7.38013698630137,sa,53Q_depth_Rochester_small_None_5_1.5_no.0
sycamore,5.790697674418604,6.627027027027027,random,53Q_gate_Sycamore_large_1_2_1.5_no.3
sycamore,2.230769230769231,4.517571884984026,sabre,53Q_depth_Sycamore_small_None_3_1.5_no.4
sycamore,5.536231884057971,6.862595419847328,identity,53Q_depth_Sycamore_small_None_2_1.5_no.2
sycamore,3.38255033557047,5.4222222222222225,sa,53Q_depth_Sycamore_small_None_4_2.55_no.8
rochester,5.363636363636363,7.04147465437788,sa,53Q_depth_Rochester_large_None_4_2.55_no.1
rochester,4.698412698412699,11.633928571428571,identity,53Q_depth_Rochester_large_None_1_2.55_no.9
sycamore,1.5416666666666667,4.532258064516129,sabre,53Q_gate_Sycamore_small_2_3_1.5_no.8
tokyo,2.108433734939759,2.8053097345132745,identity,20Q_gate_Tokyo_large_1_4_1.5_no.0
rochester,3.4347826086956523,6.822834645669292,sa,53Q_depth_Rochester_small_None_4_2.55_no.4
rochester,3.4646464646464645,4.857142857142857,sabre,53Q_gate_Rochester_large_2_20_1.5_no.4
sycamore,1.776470588235294,5.482758620689655,sabre,53Q_gate_Sycamore_small_2_0_1.5_no.7
tokyo,2.0136986301369864,3.3142857142857145,identity,20Q_gate_Tokyo_large_1_5_1.5_no.5
rochester,3.6774193548387095,5.52851711026616,sabre,53Q_gate_Rochester_small_1_10_1.5_no.8
sycamore,3.506666666666667,5.305647840531561,sa,53Q_depth_Sycamore_large_None_4_2.55_no.0
rochester,3.9746835443037973,12.127272727272727,random,53Q_gate_Rochester_small_1_4_1.5_no.4
rochester,5.777777777777778,4.9275929549902155,sa,53Q_gate_Rochester_large_1_15_1.5_no.1
sycamore,4.166666666666667,4.591549295774648,sabre,53Q_gate_Sycamore_small_2_1_1.5_no.2
rochester,2.4242424242424243,5.693069306930693,sa,53Q_gate_Rochester_small_2_3_1.5_no.7
rochester,4.387096774193548,8.090909090909092,sa,53Q_gate_Rochester_large_1_1_1.5_no.7
sycamore,3.625,4.047244094488189,sabre,53Q_gate_Sycamore_large_1_1_1.5_no.9
tokyo,1.3693693693693694,2.1204819277108435,sa,20Q_depth_Tokyo_large_None_1_2.55_no.2
tokyo,1.6993006993006994,2.9545454545454546,random,20Q_depth_Tokyo_large_None_4_1.5_no.7
tokyo,1.6166134185303513,1.6551020408163266,sabre,20Q_gate_Tokyo_large_1_25_1.5_no.1
sycamore,2.0502958579881656,6.989761092150171,identity,53Q_depth_Sycamore_small_None_3_2.55_no.7
tokyo,2.488888888888889,2.513157894736842,random,20Q_gate_Tokyo_large_1_20_1.5_no.5
rochester,5.129032258064516,12.486486486486486,identity,53Q_depth_Rochester_small_None_1_2.55_no.2
sycamore,1.9411764705882353,5.077464788732394,sabre,53Q_gate_Sycamore_large_1_2_1.5_no.6
rochester,5.632478632478633,8.414285714285715,random,53Q_gate_Rochester_small_1_20_1.5_no.8
sycamore,4.815789473684211,5.576271186440678,sa,53Q_depth_Sycamore_small_None_3_1.5_no.8
rochester,6.973333333333334,9.19434628975265,random,53Q_depth_Rochester_small_None_5_1.5_no.8
sycamore,2.9545454545454546,3.9423076923076925,sabre,53Q_gate_Sycamore_large_1_3_1.5_no.3
rochester,3.210526315789474,14.9,identity,53Q_gate_Rochester_small_1_0_1.5_no.3
sycamore,3.7111111111111112,4.165680473372781,sa,53Q_gate_Sycamore_large_2_25_1.5_no.6
sycamore,4.368852459016393,6.723463687150838,identity,53Q_depth_Sycamore_small_None_4_1.5_no.2
rochester,4.296296296296297,5.554655870445344,sa,53Q_gate_Rochester_large_2_10_1.5_no.7
rochester,6.666666666666667,13.863013698630137,identity,53Q_gate_Rochester_small_2_0_1.5_no.5
rochester,4.876923076923077,8.552238805970148,sabre,53Q_depth_Rochester_large_None_3_1.5_no.3
sycamore,3.802197802197802,3.5888324873096447,sabre,53Q_gate_Sycamore_small_1_15_1.5_no.9
tokyo,1.7912087912087913,2.2857142857142856,sa,20Q_depth_Tokyo_large_None_2_1.5_no.8
sycamore,6.061068702290076,6.905569007263923,identity,53Q_depth_Sycamore_large_None_5_2.55_no.4
rochester,6.518518518518518,13.592592592592593,random,53Q_gate_Rochester_small_1_1_1.5_no.2
sycamore,2.513368983957219,3.7337662337662336,sabre,53Q_gate_Sycamore_small_2_25_1.5_no.1
sycamore,2.509186351706037,5.479892761394102,identity,53Q_depth_Sycamore_small_None_10_1.5_no.8
rochester,7.972972972972973,11.535433070866143,random,53Q_depth_Rochester_small_None_1_1.5_no.7
sycamore,4.95,6.247648902821316,random,53Q_depth_Sycamore_large_None_3_2.55_no.7
rochester,4.693069306930693,9.945205479452055,identity,53Q_depth_Rochester_small_None_10_2.55_no.0
sycamore,5.204081632653061,6.3,random,53Q_depth_Sycamore_large_None_1_1.5_no.8
sycamore,3.7611940298507465,6.618497109826589,identity,53Q_depth_Sycamore_large_None_1_1.5_no.7
tokyo,1.4764150943396226,1.601542416452442,sa,20Q_gate_Tokyo_large_2_25_1.5_no.7
rochester,5.470588235294118,8.370689655172415,identity,53Q_gate_Rochester_small_1_10_1.5_no.6
rochester,3.9215686274509802,10.722222222222221,identity,53Q_depth_Rochester_small_None_4_2.55_no.9
sycamore,6.061538461538461,5.538961038961039,identity,53Q_gate_Sycamore_small_1_10_1.5_no.9
rochester,6.455882352941177,5.571052631578947,sa,53Q_gate_Rochester_small_1_20_1.5_no.3
rochester,9.327868852459016,11.74757281553398,identity,53Q_depth_Rochester_large_None_3_2.55_no.6
rochester,7.1063829787234045,10.553072625698324,identity,53Q_depth_Rochester_large_None_2_2.55_no.1
sycamore,2.963302752293578,5.911032028469751,sa,53Q_depth_Sycamore_large_None_2_1.5_no.5
tokyo,2.318840579710145,3.0142857142857142,identity,20Q_depth_Tokyo_large_None_2_1.5_no.4
rochester,7.918918918918919,10.7734375,random,53Q_gate_Rochester_large_1_4_1.5_no.9
rochester,7.329113924050633,7.6797583081570995,identity,53Q_gate_Rochester_large_2_20_1.5_no.0
rochester,4.387096774193548,7.494845360824742,sa,53Q_gate_Rochester_small_2_4_1.5_no.5
sycamore,4.0,6.325581395348837,identity,53Q_gate_Sycamore_small_1_1_1.5_no.9
rochester,4.019047619047619,8.172268907563025,sa,53Q_depth_Rochester_small_None_4_2.55_no.2
tokyo,1.440251572327044,2.4805194805194803,sa,20Q_depth_Tokyo_large_None_3_1.5_no.4
rochester,3.16260162601626,7.988636363636363,sabre,53Q_depth_Rochester_small_None_5_1.5_no.3
rochester,5.959183673469388,8.273170731707317,identity,53Q_gate_Rochester_large_1_5_1.5_no.5
rochester,5.596774193548387,6.555133079847908,sa,53Q_depth_Rochester_large_None_10_2.55_no.8
sycamore,4.369047619047619,7.522321428571429,identity,53Q_depth_Sycamore_large_None_2_1.5_no.2
rochester,5.745454545454545,8.014925373134329,identity,53Q_depth_Rochester_large_None_3_2.55_no.3
rochester,6.869565217391305,10.305732484076433,identity,53Q_depth_Rochester_large_None_2_2.55_no.4
rochester,5.274193548387097,6.44488188976378,sa,53Q_depth_Rochester_large_None_4_2.55_no.7
rochester,3.8152173913043477,8.05439330543933,sa,53Q_depth_Rochester_small_None_5_1.5_no.6
sycamore,4.651515151515151,5.054347826086956,sabre,53Q_gate_Sycamore_large_2_10_1.5_no.0
sycamore,3.5283018867924527,6.081632653061225,identity,53Q_gate_Sycamore_small_1_5_1.5_no.6
rochester,6.9375,8.507537688442211,identity,53Q_gate_Rochester_large_2_5_1.5_no.3
rochester,5.914285714285715,7.51063829787234,sabre,53Q_depth_Rochester_small_None_5_2.55_no.2
tokyo,2.1913875598086126,2.8,identity,20Q_gate_Tokyo_large_2_25_1.5_no.3
sycamore,3.9745762711864407,3.5555555555555554,sabre,53Q_gate_Sycamore_large_1_20_1.5_no.8
rochester,7.527027027027027,7.43342776203966,identity,53Q_gate_Rochester_large_1_10_1.5_no.8
sycamore,3.353159851301115,5.549800796812749,random,53Q_depth_Sycamore_small_None_10_1.5_no.0
rochester,6.288343558282208,8.174442190669371,identity,53Q_depth_Rochester_small_None_10_2.55_no.5
rochester,7.484848484848484,13.534653465346535,random,53Q_gate_Rochester_small_2_3_1.5_no.7
rochester,5.0394736842105265,4.5786802030456855,sa,53Q_gate_Rochester_large_2_20_1.5_no.8
tokyo,1.9323843416370108,3.16,random,20Q_depth_Tokyo_large_None_5_2.55_no.7
tokyo,2.8620689655172415,2.4634146341463414,random,20Q_gate_Tokyo_large_2_1_1.5_no.0
tokyo,1.3181818181818181,2.277027027027027,sa,20Q_depth_Tokyo_large_None_2_2.55_no.1
sycamore,3.881188118811881,4.932307692307693,sa,53Q_gate_Sycamore_small_2_20_1.5_no.6
tokyo,2.0112359550561796,2.925373134328358,identity,20Q_depth_Tokyo_large_None_2_1.5_no.5
rochester,6.636363636363637,10.120967741935484,identity,53Q_gate_Rochester_small_1_3_1.5_no.6
sycamore,6.04,6.581081081081081,identity,53Q_gate_Sycamore_large_1_4_1.5_no.5
tokyo,1.6551724137931034,2.7010309278350517,identity,20Q_gate_Tokyo_large_2_4_1.5_no.6
sycamore,4.416666666666667,6.142857142857143,sabre,53Q_gate_Sycamore_small_1_0_1.5_no.1
rochester,9.122448979591837,8.590909090909092,random,53Q_depth_Rochester_large_None_4_1.5_no.3
tokyo,2.5254237288135593,2.781954887218045,identity,20Q_gate_Tokyo_large_2_5_1.5_no.3
sycamore,3.59375,5.216216216216216,sabre,53Q_gate_Sycamore_small_1_1_1.5_no.4
sycamore,2.8268156424581004,5.595959595959596,sa,53Q_depth_Sycamore_small_None_3_2.55_no.3
rochester,4.2227722772277225,10.157534246575343,random,53Q_depth_Rochester_small_None_10_2.55_no.0
sycamore,3.8493150684931505,4.940476190476191,sa,53Q_depth_Sycamore_large_None_5_1.5_no.7
tokyo,1.7395833333333333,2.9473684210526314,random,20Q_gate_Tokyo_large_2_5_1.5_no.8
tokyo,2.036231884057971,2.5953389830508473,sabre,20Q_depth_Tokyo_large_None_10_1.5_no.3
tokyo,1.6574074074074074,2.566666666666667,random,20Q_depth_Tokyo_large_None_1_2.55_no.5
tokyo,1.6455696202531647,2.0441176470588234,sa,20Q_depth_Tokyo_large_None_4_2.55_no.2
rochester,6.5,10.096774193548388,random,53Q_gate_Rochester_small_1_4_1.5_no.0
rochester,6.457142857142857,9.324324324324325,identity,53Q_gate_Rochester_small_2_3_1.5_no.0
rochester,7.177777777777778,11.127388535031848,random,53Q_depth_Rochester_small_None_2_1.5_no.1
rochester,5.54,12.103092783505154,identity,53Q_depth_Rochester_small_None_1_2.55_no.7
rochester,4.909090909090909,9.797297297297296,identity,53Q_gate_Rochester_small_1_5_1.5_no.6
rochester,2.3793103448275863,7.55,sa,53Q_gate_Rochester_small_1_0_1.5_no.7
sycamore,6.181818181818182,6.180327868852459,identity,53Q_depth_Sycamore_small_None_1_1.5_no.7
tokyo,1.3080357142857142,1.6385542168674698,sa,20Q_depth_Tokyo_large_None_5_2.55_no.5
tokyo,1.845679012345679,2.4805194805194803,sabre,20Q_gate_Tokyo_large_2_15_1.5_no.1
rochester,4.84375,6.410714285714286,sa,53Q_gate_Rochester_large_2_2_1.5_no.7
sycamore,4.857142857142857,3.9571428571428573,sabre,53Q_gate_Sycamore_large_1_10_1.5_no.5
sycamore,5.961538461538462,5.859857482185273,random,53Q_gate_Sycamore_large_2_20_1.5_no.1
sycamore,4.59349593495935,5.089715536105033,identity,53Q_gate_Sycamore_large_2_20_1.5_no.9
sycamore,5.1875,8.145454545454545,identity,53Q_gate_Sycamore_small_2_0_1.5_no.6
sycamore,2.360248447204969,3.74364896073903,sa,53Q_gate_Sycamore_large_1_15_1.5_no.6
tokyo,2.134426229508197,2.6463414634146343,identity,20Q_gate_Tokyo_large_1_25_1.5_no.6
rochester,2.96,5.932203389830509,sabre,53Q_depth_Rochester_large_None_3_1.5_no.7
rochester,3.7241379310344827,4.970588235294118,sabre,53Q_gate_Rochester_small_1_10_1.5_no.7
sycamore,3.5497630331753554,5.029761904761905,sabre,53Q_depth_Sycamore_large_None_5_2.55_no.5
rochester,5.529411764705882,10.457142857142857,random,53Q_gate_Rochester_small_1_1_1.5_no.6
rochester,4.115384615384615,6.776595744680851,sabre,53Q_gate_Rochester_small_2_0_1.5_no.4
sycamore,3.6923076923076925,4.549295774647887,sabre,53Q_gate_Sycamore_large_2_2_1.5_no.0
sycamore,3.0849056603773586,7.053254437869822,identity,53Q_gate_Sycamore_small_2_4_1.5_no.9
sycamore,4.138613861386139,4.2979452054794525,sabre,53Q_depth_Sycamore_small_None_3_2.55_no.4
sycamore,4.162162162162162,7.5049504950495045,random,53Q_gate_Sycamore_small_1_0_1.5_no.4
rochester,6.2105263157894735,8.885714285714286,identity,53Q_gate_Rochester_small_2_5_1.5_no.0
sycamore,4.216216216216216,5.119718309859155,sabre,53Q_gate_Sycamore_large_2_3_1.5_no.5
tokyo,1.3301435406698565,1.4477611940298507,sa,20Q_gate_Tokyo_large_2_25_1.5_no.3
tokyo,2.1547619047619047,2.937007874015748,random,20Q_gate_Tokyo_large_1_5_1.5_no.2
rochester,4.254716981132075,3.9619289340101522,sabre,53Q_gate_Rochester_large_2_20_1.5_no.5
tokyo,1.5204678362573099,2.3541666666666665,sa,20Q_depth_Tokyo_large_None_3_2.55_no.6
rochester,5.970588235294118,10.564516129032258,identity,53Q_depth_Rochester_small_None_3_1.5_no.1
rochester,6.741935483870968,9.137795275590552,identity,53Q_depth_Rochester_large_None_4_2.55_no.7
sycamore,3.3444444444444446,6.505988023952096,random,53Q_depth_Sycamore_large_None_3_2.55_no.3
rochester,7.41,10.874635568513119,identity,53Q_depth_Rochester_large_None_5_2.55_no.0
rochester,4.75531914893617,7.332214765100671,identity,53Q_gate_Rochester_small_1_15_1.5_no.3
rochester,4.065789473684211,6.075892857142857,sabre,53Q_gate_Rochester_small_1_10_1.5_no.9
rochester,7.0256410256410255,9.574074074074074,identity,53Q_gate_Rochester_large_1_3_1.5_no.5
tokyo,1.9230769230769231,2.601503759398496,sabre,20Q_depth_Tokyo_large_None_2_1.5_no.8
tokyo,1.382608695652174,2.3734939759036147,sabre,20Q_depth_Tokyo_large_None_1_2.55_no.9
sycamore,4.905263157894737,6.392961876832844,identity,53Q_depth_Sycamore_large_None_4_1.5_no.2
sycamore,4.0504731861198735,5.2518796992481205,identity,53Q_depth_Sycamore_large_None_10_2.55_no.4
rochester,9.693877551020408,7.338983050847458,random,53Q_gate_Rochester_large_2_25_1.5_no.8
sycamore,6.654545454545454,7.045454545454546,identity,53Q_depth_Sycamore_large_None_1_2.55_no.6
rochester,2.2025316455696204,5.418181818181818,sabre,53Q_gate_Rochester_small_1_4_1.5_no.4
sycamore,4.537037037037037,6.426229508196721,random,53Q_gate_Sycamore_small_2_4_1.5_no.4
rochester,6.774193548387097,10.578947368421053,identity,53Q_gate_Rochester_large_2_3_1.5_no.3
sycamore,2.2588235294117647,5.01010101010101,sabre,53Q_depth_Sycamore_small_None_3_1.5_no.5
sycamore,6.097560975609756,7.3311688311688314,random,53Q_gate_Sycamore_large_1_2_1.5_no.2
rochester,2.436619718309859,7.633333333333334,sabre,53Q_gate_Rochester_large_2_2_1.5_no.2
rochester,4.5327102803738315,11.73076923076923,identity,53Q_depth_Rochester_small_None_3_2.55_no.8
tokyo,1.9294871794871795,2.8868778280542986,random,20Q_depth_Tokyo_large_None_4_1.5_no.1
sycamore,6.763888888888889,5.724025974025974,random,53Q_gate_Sycamore_small_1_10_1.5_no.3
sycamore,6.352941176470588,7.266666666666667,identity,53Q_gate_Sycamore_large_2_1_1.5_no.5
sycamore,1.7755102040816326,5.578947368421052,sabre,53Q_gate_Sycamore_large_1_2_1.5_no.5
sycamore,3.2317880794701987,4.265116279069767,sabre,53Q_depth_Sycamore_small_None_5_1.5_no.9
sycamore,4.02970297029703,4.976027397260274,sa,53Q_depth_Sycamore_small_None_3_2.55_no.4
tokyo,1.09375,1.6578947368421053,sa,20Q_gate_Tokyo_large_2_5_1.5_no.8
sycamore,2.591666666666667,5.493150684931507,sabre,53Q_depth_Sycamore_small_None_2_2.55_no.5
rochester,4.381578947368421,6.388,sabre,53Q_depth_Rochester_small_None_4_1.5_no.7
rochester,4.243243243243243,6.79,sabre,53Q_gate_Rochester_small_1_2_1.5_no.8
sycamore,3.2950819672131146,4.531914893617022,sabre,53Q_gate_Sycamore_large_1_3_1.5_no.0
tokyo,1.5608108108108107,2.108695652173913,sabre,20Q_depth_Tokyo_large_None_10_1.5_no.4
sycamore,4.26984126984127,5.331923890063425,sa,53Q_depth_Sycamore_large_None_5_1.5_no.0
sycamore,4.013333333333334,7.249169435215947,random,53Q_depth_Sycamore_large_None_4_2.55_no.0
sycamore,2.9382716049382718,8.324324324324325,random,53Q_gate_Sycamore_small_2_2_1.5_no.8
rochester,7.6440677966101696,7.980769230769231,random,53Q_gate_Rochester_small_2_15_1.5_no.0
sycamore,2.7011494252873565,4.868194842406877,sabre,53Q_depth_Sycamore_large_None_4_2.55_no.4
tokyo,2.6470588235294117,2.4854368932038833,random,20Q_depth_Tokyo_large_None_1_2.55_no.4
sycamore,3.081081081081081,3.7052401746724892,sabre,53Q_gate_Sycamore_small_2_25_1.5_no.2
rochester,3.689655172413793,12.011363636363637,random,53Q_gate_Rochester_small_2_2_1.5_no.3
sycamore,2.90625,7.8538461538461535,identity,53Q_gate_Sycamore_large_2_2_1.5_no.2
sycamore,4.935483870967742,7.314285714285714,random,53Q_gate_Sycamore_large_2_0_1.5_no.0
sycamore,3.1880341880341883,5.768421052631579,random,53Q_depth_Sycamore_large_None_5_2.55_no.9
rochester,3.4444444444444446,5.813953488372093,sabre,53Q_gate_Rochester_large_1_0_1.5_no.0
tokyo,1.6888888888888889,1.8450704225352113,sa,20Q_gate_Tokyo_large_2_1_1.5_no.9
rochester,3.230769230769231,8.207317073170731,sa,53Q_depth_Rochester_small_None_5_1.5_no.7
sycamore,4.349593495934959,3.792307692307692,sa,53Q_gate_Sycamore_large_2_25_1.5_no.9
sycamore,6.166666666666667,7.405405405405405,identity,53Q_gate_Sycamore_small_2_3_1.5_no.1
tokyo,1.9038461538461537,3.135593220338983,random,20Q_depth_Tokyo_large_None_5_2.55_no.6
rochester,6.216494845360825,7.705357142857143,random,53Q_gate_Rochester_large_1_10_1.5_no.4
sycamore,4.5,4.602649006622516,sa,53Q_gate_Sycamore_small_2_25_1.5_no.5
sycamore,3.122448979591837,4.633333333333334,sa,53Q_depth_Sycamore_large_None_1_1.5_no.8
tokyo,1.6666666666666667,3.2363636363636363,random,20Q_gate_Tokyo_large_2_1_1.5_no.7
rochester,3.1333333333333333,5.431192660550459,sa,53Q_gate_Rochester_small_2_4_1.5_no.2
rochester,3.7448979591836733,8.455882352941176,sa,53Q_depth_Rochester_small_None_4_2.55_no.3
rochester,2.65625,5.673684210526316,sabre,53Q_gate_Rochester_small_1_2_1.5_no.6
sycamore,2.5789473684210527,7.699029126213592,random,53Q_gate_Sycamore_small_2_2_1.5_no.6
sycamore,2.761467889908257,6.057591623036649,random,53Q_gate_Sycamore_large_1_4_1.5_no.0
sycamore,3.2028985507246377,4.108108108108108,sabre,53Q_depth_Sycamore_small_None_5_1.5_no.7
tokyo,1.9213483146067416,2.2761194029850746,sa,20Q_depth_Tokyo_large_None_2_1.5_no.5
rochester,5.214285714285714,6.472972972972973,sabre,53Q_gate_Rochester_large_2_4_1.5_no.0
rochester,5.617647058823529,6.151670951156812,identity,53Q_gate_Rochester_small_1_20_1.5_no.2
rochester,5.234375,5.585365853658536,sa,53Q_depth_Rochester_large_None_4_2.55_no.6
rochester,4.95945945945946,6.854932301740813,sa,53Q_depth_Rochester_large_None_10_2.55_no.9
rochester,8.404761904761905,8.005,random,53Q_gate_Rochester_small_1_5_1.5_no.4
rochester,4.805555555555555,10.333333333333334,identity,53Q_depth_Rochester_small_None_4_1.5_no.9
